"id","member_id","loan_amnt","funded_amnt","term","int_rate","installment","grade","sub_grade","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","purpose","addr_state","dti","earliest_cr_line","out_prncp","total_pymnt","last_pymnt_d","last_pymnt_amnt","application_type","recoveries"
53182145,56701858,35000.0,35000.0, 60 months,20.99,946.68,E,E5,< 1 year,MORTGAGE,125000.0,Source Verified,"1/7/2015",Current,debt_consolidation,TX,15.21,Aug-06,32903.34,5639.27,Jan-16,946.68,INDIVIDUAL,0
12826241,14848364,5000.0,5000.0, 36 months,13.65,170.04,C,C1,"2 years",RENT,40000.0,Not Verified,"1/3/2014",Current,credit_card,FL,3.95,Nov-08,2189.2,3740.88,Jan-16,170.04,INDIVIDUAL,0
58260587,62079304,25000.0,25000.0, 60 months,17.57,629.01,D,D4,"10+ years",MORTGAGE,85000.0,Not Verified,"1/9/2015",Current,home_improvement,TX,26.53,Jul-88,23924.8,2491.64,Jan-16,629.01,INDIVIDUAL,0
63517512,67860293,10000.0,10000.0, 36 months,9.17,318.79,B,B2,"1 year",RENT,80000.0,Source Verified,"1/10/2015",Current,debt_consolidation,CA,15.3,Aug-01,9513.41,645.22,Jan-16,318.79,INDIVIDUAL,0
3377113,4229686,24000.0,24000.0, 60 months,16.29,587.34,C,C4,"3 years",MORTGAGE,70000.0,Verified,"1/2/2013",Current,debt_consolidation,FL,19.46,Oct-99,12800.11,19957.8,Dec-15,587.34,INDIVIDUAL,0
55059052,58629780,20000.0,20000.0, 60 months,8.18,407.26,B,B1,< 1 year,RENT,73000.0,Source Verified,"1/7/2015",Current,debt_consolidation,OH,11.75,Sep-00,18346.48,2434.47,Jan-16,407.26,INDIVIDUAL,0
8576455,10338507,35000.0,35000.0, 60 months,21.0,946.87,E,E1,"3 years",RENT,92000.0,Source Verified,"1/11/2013",Charged Off,debt_consolidation,WA,15.61,Feb-02,0.0,13297.14,Mar-14,946.87,INDIVIDUAL,9510.29
41369443,44276224,28000.0,28000.0, 60 months,10.99,608.65,B,B4,"10+ years",MORTGAGE,100000.0,Source Verified,"1/3/2015",Current,debt_consolidation,PA,20.45,Sep-92,24329.07,6052.31,Jan-16,608.65,INDIVIDUAL,0
46206027,49313813,23500.0,23500.0, 60 months,9.17,489.77,B,B2,"8 years",MORTGAGE,136000.0,Not Verified,"1/4/2015",Current,debt_consolidation,OK,11.22,Jul-93,20951.08,3906.19,Dec-15,489.77,INDIVIDUAL,0
720765,915249,3200.0,3200.0, 36 months,12.68,107.33,C,C1,< 1 year,MORTGAGE,37344.0,Source Verified,"1/4/2011",Fully Paid,debt_consolidation,PA,14.11,Oct-00,0.0,3855.958004,Mar-14,139.45,INDIVIDUAL,0
1563263,1830721,15500.0,15500.0, 36 months,17.77,558.58,D,D1,"4 years",OWN,40000.0,Not Verified,"1/10/2012",Charged Off,debt_consolidation,VA,27.6,Feb-08,0.0,13613.02,May-14,558.58,INDIVIDUAL,3000
48334255,51582971,14000.0,14000.0, 60 months,15.61,337.56,D,D1,"6 years",MORTGAGE,44500.0,Not Verified,"1/5/2015",Current,debt_consolidation,MO,17.77,Aug-96,12698.34,2676.2,Jan-16,337.56,INDIVIDUAL,0
16072001,18174453,10200.0,10200.0, 36 months,17.57,366.56,D,D4,"1 year",RENT,30000.0,Not Verified,"1/5/2014",Fully Paid,debt_consolidation,NC,19.0,Mar-87,0.0,11814.83,May-15,7782.67,INDIVIDUAL,0
1188254,1429551,10000.0,10000.0, 60 months,19.99,264.89,E,E1,"6 years",MORTGAGE,63000.0,Verified,"1/3/2012",Charged Off,debt_consolidation,GA,14.24,Jul-96,0.0,8640.05,Dec-14,300.0,INDIVIDUAL,938.97
1540672,1806323,1850.0,1850.0, 36 months,12.12,61.56,B,B3,"3 years",RENT,40000.0,Not Verified,"1/9/2012",Fully Paid,house,NJ,0.45,Jul-01,0.0,2105.35,Mar-14,1122.39,INDIVIDUAL,0
17363037,19485570,5000.0,5000.0, 36 months,10.99,163.67,B,B3,"6 years",MORTGAGE,60000.0,Not Verified,"1/5/2014",Current,debt_consolidation,MS,15.36,Oct-88,2565.76,3109.73,Jan-16,163.67,INDIVIDUAL,0
6627241,8209365,15000.0,15000.0, 36 months,11.99,498.15,B,B3,"7 years",MORTGAGE,55000.0,Verified,"1/9/2013",Fully Paid,debt_consolidation,NY,21.62,Sep-96,0.0,15846.36,Apr-14,13355.61,INDIVIDUAL,0
62266660,66463411,20000.0,20000.0, 36 months,8.18,628.39,B,B1,"10+ years",MORTGAGE,335000.0,Verified,"1/10/2015",Current,home_improvement,IL,23.33,May-88,18513.74,1866.99,Jan-16,628.39,INDIVIDUAL,0
60740376,64782137,17000.0,17000.0, 60 months,12.69,384.11,C,C2,< 1 year,MORTGAGE,72000.0,Source Verified,"1/9/2015",Current,debt_consolidation,CA,7.98,Jul-97,16380.49,1140.35,Dec-15,384.11,INDIVIDUAL,0
2838022,3420600,12000.0,12000.0, 36 months,16.29,423.61,C,C4,"10+ years",MORTGAGE,60400.0,Verified,"1/2/2013",Fully Paid,debt_consolidation,MT,17.66,Jan-00,0.0,14608.40046,Nov-14,6140.04,INDIVIDUAL,0
1091152,1328722,7000.0,7000.0, 36 months,6.03,213.05,A,A1,"6 years",RENT,35215.0,Source Verified,"1/1/2012",Fully Paid,debt_consolidation,CA,19.0,Jun-99,0.0,7588.08,Jan-14,2691.62,INDIVIDUAL,0
632222,809922,25000.0,25000.0, 36 months,10.36,810.92,B,B5,"10+ years",MORTGAGE,150000.0,Verified,"1/1/2011",Fully Paid,credit_card,TX,21.95,Oct-85,0.0,29191.15,Jan-14,826.07,INDIVIDUAL,0
63248379,67600198,2400.0,2400.0, 36 months,15.61,83.92,D,D1,"1 year",RENT,43160.0,Source Verified,"1/10/2015",Current,other,GA,10.48,Dec-95,2293.91,165.76,Dec-15,83.92,INDIVIDUAL,0
7055141,8717293,8000.0,8000.0, 36 months,17.56,287.46,D,D1,"6 years",MORTGAGE,42000.0,Source Verified,"1/9/2013",Fully Paid,debt_consolidation,KY,29.26,Nov-08,0.0,9780.638646,Apr-15,4608.16,INDIVIDUAL,0
63742291,68138008,3000.0,3000.0, 36 months,12.05,99.72,C,C1,"6 years",MORTGAGE,40000.0,Source Verified,"1/11/2015",Current,car,NC,11.76,Dec-04,2860.11,197.43,Jan-16,99.72,INDIVIDUAL,0
60804803,64856666,7200.0,7200.0, 36 months,11.53,237.53,B,B5,"8 years",MORTGAGE,85000.0,Source Verified,"1/10/2015",Current,debt_consolidation,TX,7.89,Mar-01,6690.08,707.98,Jan-16,237.53,INDIVIDUAL,0
39679613,42503338,15000.0,15000.0, 36 months,11.99,498.15,B,B5,"4 years",OWN,46000.0,Verified,"1/1/2015",Current,debt_consolidation,VA,8.48,Jan-08,10583.21,5952.82,Jan-16,498.15,INDIVIDUAL,0
37287488,40060242,3700.0,3700.0, 36 months,15.59,129.34,D,D1,"5 years",RENT,35000.0,Verified,"1/1/2015",Current,other,VA,2.62,Nov-04,2651.96,1545.67,Jan-16,129.34,INDIVIDUAL,0
6166175,7648315,7000.0,7000.0, 36 months,14.33,240.37,C,C2,"5 years",RENT,94000.0,Not Verified,"1/7/2013",Current,debt_consolidation,CA,10.38,Oct-05,1386.14,7212.84,Jan-16,240.37,INDIVIDUAL,0
8324738,10066889,5000.0,5000.0, 36 months,9.67,160.57,B,B1,"8 years",MORTGAGE,82000.0,Not Verified,"1/11/2013",Fully Paid,credit_card,NC,9.48,Nov-97,0.0,5547.408187,Apr-15,2979.4,INDIVIDUAL,0
7376231,9038321,9450.0,9450.0, 36 months,19.2,347.36,D,D3,< 1 year,RENT,30000.0,Not Verified,"1/10/2013",Fully Paid,moving,FL,6.28,Apr-98,0.0,10568.17763,Jun-14,8138.26,INDIVIDUAL,0
62377523,66640235,23000.0,23000.0, 60 months,13.99,535.06,C,C4,"6 years",MORTGAGE,85000.0,Verified,"1/11/2015",Current,debt_consolidation,CA,12.81,Nov-91,22463.05,1052.24,Jan-16,535.06,INDIVIDUAL,0
22261454,24584405,28000.0,28000.0, 36 months,12.99,943.3,C,C1,"10+ years",MORTGAGE,145000.0,Source Verified,"1/7/2014",Current,debt_consolidation,GA,30.03,Aug-04,16121.1,16036.1,Dec-15,943.3,INDIVIDUAL,0
61471492,65590280,24000.0,24000.0, 36 months,11.53,791.77,B,B5,"6 years",RENT,55000.0,Not Verified,"1/10/2015",Current,debt_consolidation,KY,28.04,May-03,22300.26,2359.94,Jan-16,791.77,INDIVIDUAL,0
40940313,43816087,18000.0,18000.0, 60 months,13.99,418.74,C,C4,"4 years",RENT,83200.0,Source Verified,"1/3/2015",Current,debt_consolidation,WA,20.45,Sep-83,15798.03,4173.41,Jan-16,418.74,INDIVIDUAL,0
23673375,26046307,12375.0,12375.0, 60 months,24.99,363.16,F,F4,"",MORTGAGE,36600.0,Verified,"1/8/2014",Current,debt_consolidation,IN,28.69,Sep-02,10250.19,6173.72,Jan-16,363.16,INDIVIDUAL,0
8024731,9746872,21000.0,21000.0, 36 months,11.99,697.41,B,B3,"10+ years",MORTGAGE,107000.0,Source Verified,"1/10/2013",Current,debt_consolidation,IL,5.52,Jul-95,6605.55,18132.3,Dec-15,697.41,INDIVIDUAL,0
621758,796855,9600.0,9600.0, 60 months,14.46,225.68,D,D2,"3 years",RENT,66000.0,Not Verified,"1/12/2010",Fully Paid,debt_consolidation,DE,10.27,Dec-99,0.0,12720.58,Nov-13,5108.33,INDIVIDUAL,0
63508849,67851684,5000.0,5000.0, 36 months,9.17,159.4,B,B2,"10+ years",RENT,44196.0,Source Verified,"1/10/2015",Current,debt_consolidation,CA,8.72,Aug-97,4756.69,316.25,Dec-15,159.4,INDIVIDUAL,0
5895663,7357802,15000.0,15000.0, 36 months,10.64,488.53,B,B2,"8 years",RENT,60000.0,Verified,"1/7/2013",Current,debt_consolidation,CA,19.22,Aug-95,3304.88,14162.82,Jan-16,488.53,INDIVIDUAL,0
66075486,70770225,28000.0,28000.0, 60 months,15.41,672.16,D,D1,"10+ years",RENT,65000.0,Verified,"1/12/2015",Fully Paid,debt_consolidation,MA,17.6,Nov-97,0.0,28037.76,Dec-15,28061.73,INDIVIDUAL,0
16181317,18283814,12000.0,12000.0, 36 months,14.49,413.0,C,C4,"",RENT,32352.0,Verified,"1/6/2014",Current,debt_consolidation,NY,31.6,Jul-04,6312.74,7847.0,Jan-16,413.0,INDIVIDUAL,0
41257304,44164080,15000.0,15000.0, 60 months,13.99,348.95,C,C4,"10+ years",RENT,74116.0,Source Verified,"1/2/2015",Default,credit_card,CA,19.87,Aug-94,13926.54,2099.49,Aug-15,348.95,INDIVIDUAL,0
64301163,68770902,27000.0,27000.0, 60 months,16.55,664.51,D,D2,"10+ years",OWN,75000.0,Not Verified,"1/11/2015",Current,debt_consolidation,CT,9.89,Jun-03,26411.7,1279.37,Jan-16,664.51,INDIVIDUAL,0
46576202,49713916,16000.0,16000.0, 60 months,18.25,408.48,E,E1,"3 years",RENT,55000.0,Verified,"1/4/2015",Current,debt_consolidation,CA,6.96,Jul-95,14419.98,3643.88,Jan-16,408.48,INDIVIDUAL,0
46386689,49524422,10000.0,10000.0, 36 months,9.99,322.63,B,B3,"2 years",OWN,180000.0,Not Verified,"1/4/2015",Current,credit_card,NC,12.47,Feb-01,8028.22,2575.49,Dec-15,322.63,INDIVIDUAL,0
62155563,66352285,18000.0,18000.0, 60 months,12.29,403.05,C,C1,"10+ years",MORTGAGE,54000.0,Not Verified,"1/10/2015",Current,debt_consolidation,GA,36.8,Sep-88,17337.16,1184.57,Jan-16,403.05,INDIVIDUAL,0
66200917,70925643,10000.0,10000.0, 60 months,17.57,251.61,D,D4,"1 year",MORTGAGE,115000.0,Not Verified,"1/12/2015",Current,other,FL,0.28,Feb-90,9894.81,173.52,Dec-15,183.28,INDIVIDUAL,0
60760686,64802413,5000.0,5000.0, 36 months,6.89,154.14,A,A3,"9 years",MORTGAGE,120000.0,Source Verified,"1/9/2015",Current,debt_consolidation,CT,22.26,Mar-90,4621.54,460.51,Jan-16,154.14,INDIVIDUAL,0
30115855,32659084,20700.0,20700.0, 60 months,16.29,506.58,D,D2,"2 years",MORTGAGE,46000.0,Source Verified,"1/10/2014",Current,debt_consolidation,OH,29.87,Mar-01,16975.1,7561.23,Jan-16,506.58,INDIVIDUAL,0
61364261,65483119,10000.0,10000.0, 36 months,8.18,314.2,B,B1,"10+ years",MORTGAGE,76000.0,Not Verified,"1/10/2015",Current,major_purchase,CA,15.25,Sep-02,9256.86,931.24,Jan-16,314.2,INDIVIDUAL,0
15551531,17643920,8000.0,8000.0, 36 months,10.99,261.88,B,B2,"10+ years",RENT,54000.0,Source Verified,"1/5/2014",Current,credit_card,CA,12.87,Feb-00,3880.77,5237.6,Jan-16,261.88,INDIVIDUAL,0
56270279,59941998,4700.0,4700.0, 36 months,6.89,144.89,A,A3,"10+ years",MORTGAGE,35000.0,Source Verified,"1/8/2015",Current,debt_consolidation,OH,8.95,Sep-95,4103.67,717.66,Jan-16,144.89,INDIVIDUAL,0
3528916,4421535,18825.0,18825.0, 60 months,14.33,441.26,C,C1,"10+ years",RENT,42000.0,Verified,"1/5/2013",Current,debt_consolidation,IL,17.31,Sep-97,10763.52,13679.06,Dec-15,441.26,INDIVIDUAL,0
56031491,59693345,10000.0,10000.0, 36 months,12.29,333.53,C,C1,< 1 year,RENT,70000.0,Verified,"1/8/2015",Current,debt_consolidation,NJ,15.01,Nov-05,8820.52,1653.99,Jan-16,333.53,INDIVIDUAL,0
61972198,66164911,20000.0,20000.0, 36 months,6.89,616.54,A,A3,"7 years",MORTGAGE,82000.0,Not Verified,"1/10/2015",Current,credit_card,TX,5.63,Apr-93,18486.22,1776.89,Dec-15,616.54,INDIVIDUAL,0
3634241,4637216,11000.0,11000.0, 36 months,13.11,371.22,B,B4,"4 years",RENT,55200.0,Verified,"1/3/2013",Current,credit_card,PA,19.84,Apr-98,733.05,12617.63,Jan-16,371.22,INDIVIDUAL,0
49228056,52536786,2500.0,2500.0, 36 months,10.99,81.84,B,B4,"10+ years",MORTGAGE,40000.0,Not Verified,"1/6/2015",Current,home_improvement,LA,1.92,Sep-99,2075.88,569.83,Jan-16,81.84,INDIVIDUAL,0
41399215,44315970,20000.0,20000.0, 36 months,9.99,645.25,B,B3,"10+ years",MORTGAGE,48000.0,Verified,"1/3/2015",Current,credit_card,IL,14.05,Jun-00,15029.11,6430.3,Jan-16,645.25,INDIVIDUAL,0
11966067,13958221,24000.0,24000.0, 60 months,14.16,560.44,C,C2,"10+ years",OWN,73993.0,Source Verified,"1/3/2014",Fully Paid,credit_card,MO,17.0,Mar-90,0.0,29233.46,Dec-15,18024.66,INDIVIDUAL,0
59200792,63088582,25000.0,25000.0, 36 months,6.24,763.28,A,A2,"4 years",MORTGAGE,450000.0,Source Verified,"1/8/2015",Current,credit_card,CT,15.71,Jun-89,22447.06,3093.8,Jan-16,763.28,INDIVIDUAL,0
1056831,1288385,19200.0,19200.0, 36 months,16.77,682.34,D,D2,< 1 year,RENT,87500.0,Verified,"1/12/2011",Fully Paid,debt_consolidation,OK,13.56,Feb-03,0.0,23363.59,Aug-13,10420.06,INDIVIDUAL,0
63989326,68420100,12000.0,12000.0, 36 months,9.99,387.15,B,B3,"8 years",MORTGAGE,70000.0,Not Verified,"1/11/2015",Current,debt_consolidation,CA,1.42,Jul-98,11423.11,760.98,Jan-16,387.15,INDIVIDUAL,0
1054683,1286537,6000.0,6000.0, 36 months,9.91,193.35,B,B1,"10+ years",MORTGAGE,127000.0,Not Verified,"1/12/2011",Fully Paid,other,VA,18.77,Dec-93,0.0,6958.959728,Dec-14,201.07,INDIVIDUAL,0
42051525,45008248,4500.0,4500.0, 36 months,10.99,147.31,B,B4,"10+ years",MORTGAGE,55000.0,Not Verified,"1/3/2015",Current,home_improvement,WI,38.16,Mar-93,3394.21,1470.35,Jan-16,147.31,INDIVIDUAL,0
9054787,10866918,24000.0,24000.0, 36 months,7.9,750.97,A,A4,"2 years",MORTGAGE,72650.0,Verified,"1/12/2013",Current,credit_card,MI,31.2,Oct-82,8637.43,18023.28,Dec-15,750.97,INDIVIDUAL,0
60596745,64617508,30000.0,30000.0, 60 months,18.55,770.81,E,E2,"2 years",RENT,129000.0,Source Verified,"1/9/2015",Current,debt_consolidation,PA,26.19,Apr-02,29064.51,2281.51,Dec-15,770.81,INDIVIDUAL,0
44836397,47914177,25000.0,25000.0, 60 months,19.52,655.69,E,E3,"2 years",RENT,61250.0,Source Verified,"1/4/2015",Current,debt_consolidation,TX,19.49,Sep-98,22607.29,5874.1,Jan-16,655.69,INDIVIDUAL,0
887539,1103714,10000.0,10000.0, 36 months,11.71,330.76,B,B3,"4 years",MORTGAGE,56500.0,Source Verified,"1/9/2011",Fully Paid,credit_card,GA,21.54,Jan-03,0.0,11903.00621,Oct-14,348.81,INDIVIDUAL,0
11684799,13656950,22500.0,22500.0, 36 months,8.9,714.45,A,A5,"",OWN,68278.0,Source Verified,"1/2/2014",Fully Paid,credit_card,GA,19.95,Feb-68,0.0,24763.95,Jul-15,14011.48,INDIVIDUAL,0
65423189,70009935,6400.0,6400.0, 36 months,13.18,216.2,C,C3,"10+ years",RENT,73000.0,Verified,"1/11/2015",Current,home_improvement,TX,21.24,Feb-04,6106.58,427.71,Jan-16,216.2,INDIVIDUAL,0
60216351,64193109,28000.0,28000.0, 36 months,6.24,854.87,A,A2,"3 years",RENT,118000.0,Not Verified,"1/9/2015",Current,other,CA,9.21,Sep-98,25140.71,3400.07,Jan-16,854.87,INDIVIDUAL,0
59079262,62966978,3500.0,3500.0, 36 months,6.89,107.9,A,A3,"",OWN,20880.0,Not Verified,"1/9/2015",Current,credit_card,LA,24.89,Aug-94,3145.75,430.26,Jan-16,107.9,INDIVIDUAL,0
60045423,63990142,10000.0,10000.0, 36 months,15.61,349.65,D,D1,"2 years",MORTGAGE,78000.0,Source Verified,"1/9/2015",Current,debt_consolidation,CA,30.34,Dec-05,9104.45,1381.26,Jan-16,349.65,INDIVIDUAL,0
10069388,11920997,24000.0,24000.0, 60 months,20.5,642.55,E,E1,"8 years",RENT,130000.0,Verified,"1/12/2013",Current,debt_consolidation,NH,19.31,Apr-95,17171.75,15421.2,Jan-16,642.55,INDIVIDUAL,0
27040241,29533281,5000.0,5000.0, 36 months,13.98,170.84,C,C3,"6 years",MORTGAGE,46500.0,Not Verified,"1/9/2014",Fully Paid,home_improvement,LA,13.01,Jun-00,0.0,5170.799699,Dec-14,4829.12,INDIVIDUAL,0
57154632,60857363,35000.0,35000.0, 60 months,13.33,802.29,C,C3,"10+ years",MORTGAGE,120000.0,Source Verified,"1/7/2015",Current,debt_consolidation,OR,18.96,Apr-85,32886.06,3959.61,Jan-16,802.29,INDIVIDUAL,0
49633244,52961958,12000.0,12000.0, 60 months,15.61,289.34,D,D1,"8 years",RENT,55000.0,Not Verified,"1/5/2015",Current,credit_card,CA,36.24,Apr-01,10884.27,2304.31,Jan-16,289.34,INDIVIDUAL,0
67415657,72167379,24000.0,24000.0, 60 months,19.48,628.93,E,E2,"10+ years",RENT,97000.0,Verified,"1/12/2015",Issued,debt_consolidation,CO,7.23,Aug-97,24000.0,0.0,"",0.0,INDIVIDUAL,0
39760476,42584237,25000.0,25000.0, 36 months,11.44,823.69,B,B4,"3 years",MORTGAGE,150000.0,Source Verified,"1/1/2015",Current,debt_consolidation,FL,18.33,Aug-98,18245.21,9044.7,Dec-15,823.69,INDIVIDUAL,0
20359474,22632117,10750.0,10750.0, 36 months,16.29,379.48,D,D2,"4 years",MORTGAGE,30000.0,Not Verified,"1/7/2014",Current,debt_consolidation,LA,27.04,Nov-05,6024.07,6830.64,Jan-16,379.48,INDIVIDUAL,0
819023,1027073,1600.0,1600.0, 36 months,5.42,48.26,A,A1,"2 years",OWN,62500.0,Verified,"1/7/2011",Fully Paid,other,KS,13.54,Aug-00,0.0,1736.671172,Aug-14,53.27,INDIVIDUAL,0
51978580,55408346,10000.0,10000.0, 60 months,15.61,241.12,D,D1,"2 years",RENT,28000.0,Source Verified,"1/6/2015",Current,debt_consolidation,FL,19.95,Aug-07,9191.74,1679.17,Jan-16,241.12,INDIVIDUAL,0
46387826,49525607,15000.0,15000.0, 36 months,6.92,462.61,A,A4,"10+ years",MORTGAGE,99000.0,Not Verified,"1/5/2015",Current,credit_card,CT,7.49,Apr-82,11929.69,3689.35,Jan-16,462.61,INDIVIDUAL,0
63484715,67827436,10000.0,10000.0, 36 months,7.26,309.97,A,A4,"3 years",MORTGAGE,60000.0,Verified,"1/11/2015",Current,home_improvement,WV,3.0,Apr-99,9499.56,596.24,Jan-16,290.3,INDIVIDUAL,0
595284,764305,6500.0,6500.0, 60 months,7.88,131.43,A,A5,"2 years",RENT,42000.0,Verified,"1/10/2010",Fully Paid,credit_card,FL,5.83,Oct-98,0.0,6862.26,Jul-11,5815.98,INDIVIDUAL,0
8926163,10718206,28100.0,28100.0, 60 months,20.2,747.61,D,D5,"5 years",OWN,90000.0,Source Verified,"1/11/2013",Current,other,FL,11.17,Sep-03,19651.79,18690.01,Jan-16,747.61,INDIVIDUAL,0
34813047,37386328,25000.0,25000.0, 60 months,17.14,623.2,D,D4,"9 years",MORTGAGE,70000.0,Verified,"1/11/2014",Current,debt_consolidation,NY,9.41,Oct-94,21227.91,8065.89,Dec-15,623.2,INDIVIDUAL,0
44037353,47054147,8000.0,8000.0, 36 months,9.99,258.1,B,B3,"9 years",RENT,55000.0,Verified,"1/4/2015",Current,debt_consolidation,FL,20.58,Sep-94,6217.98,2314.02,Jan-16,258.1,INDIVIDUAL,0
1463494,1719297,25975.0,25975.0, 60 months,24.89,760.73,G,G3,"10+ years",MORTGAGE,65000.0,Verified,"1/8/2012",Charged Off,other,FL,9.19,May-93,0.0,7466.81,Apr-13,760.73,INDIVIDUAL,1383.45
789771,993733,35000.0,35000.0, 60 months,17.99,888.58,E,E1,< 1 year,RENT,85000.0,Verified,"1/6/2011",Fully Paid,debt_consolidation,NY,2.56,Sep-02,0.0,43110.53,Dec-12,28913.54,INDIVIDUAL,0
53424431,56944172,24000.0,24000.0, 36 months,9.99,774.3,B,B3,"10+ years",MORTGAGE,89500.0,Source Verified,"1/7/2015",Current,home_improvement,CA,9.46,Feb-04,20480.46,4619.16,Jan-16,774.3,INDIVIDUAL,0
48654348,51903075,28000.0,28000.0, 60 months,22.99,789.18,F,F1,"8 years",RENT,90000.0,Source Verified,"1/5/2015",Current,debt_consolidation,MA,18.7,May-96,25837.13,6349.2,Jan-16,789.18,INDIVIDUAL,0
6405777,7937890,19000.0,19000.0, 36 months,16.78,675.33,C,C5,"9 years",MORTGAGE,54000.0,Not Verified,"1/8/2013",Charged Off,debt_consolidation,MD,18.36,Mar-79,0.0,14853.48,Jul-15,675.33,INDIVIDUAL,0
35773770,38469224,9000.0,9000.0, 36 months,11.44,296.53,B,B4,"10+ years",MORTGAGE,50000.0,Not Verified,"1/11/2014",Current,credit_card,TX,29.4,Sep-95,6098.2,3849.17,Dec-15,296.53,INDIVIDUAL,0
9214807,1810053,23275.0,23275.0, 60 months,17.1,579.7,C,C5,"10+ years",MORTGAGE,65000.0,Source Verified,"1/12/2013",Late (31-120 days),debt_consolidation,OK,19.63,Aug-92,16580.15,13333.1,Nov-15,579.7,INDIVIDUAL,0
43369231,46395946,35000.0,35000.0, 36 months,7.89,1095.0,A,A5,< 1 year,MORTGAGE,200000.0,Verified,"1/3/2015",Current,debt_consolidation,VA,5.42,Nov-86,27008.24,9824.32,Dec-15,1095.0,INDIVIDUAL,0
2477367,2969747,4925.0,4925.0, 36 months,14.33,169.12,C,C1,"7 years",OWN,38000.0,Source Verified,"1/12/2012",Charged Off,debt_consolidation,FL,3.51,Sep-98,0.0,2029.44,Dec-13,169.12,INDIVIDUAL,0
2077721,2430074,20000.0,20000.0, 36 months,18.49,727.98,D,D2,"10+ years",RENT,85000.0,Verified,"1/11/2012",Fully Paid,credit_card,CA,22.19,Nov-99,0.0,26206.98,Nov-15,727.68,INDIVIDUAL,0
5636529,7018795,25000.0,25000.0, 36 months,17.77,900.93,D,D1,"7 years",RENT,84500.0,Verified,"1/6/2013",Fully Paid,credit_card,CA,12.72,Apr-08,0.0,30800.98,Feb-15,13683.31,INDIVIDUAL,0
41020104,43895883,14000.0,14000.0, 36 months,9.99,451.68,B,B3,"10+ years",MORTGAGE,60000.0,Source Verified,"1/2/2015",Current,debt_consolidation,TN,30.12,Oct-99,10156.23,4960.71,Jan-16,451.68,INDIVIDUAL,0
40553180,43418009,15000.0,15000.0, 36 months,11.44,494.22,B,B4,"",OWN,49823.0,Verified,"1/2/2015",Current,debt_consolidation,MD,34.14,Aug-78,10947.06,5417.35,Jan-16,494.22,INDIVIDUAL,0
433805,517070,16000.0,16000.0, 36 months,8.94,508.35,A,A5,"6 years",MORTGAGE,125000.0,Not Verified,"1/12/2009",Fully Paid,credit_card,CA,13.16,Nov-89,0.0,18296.6,Dec-12,540.6,INDIVIDUAL,0
34463998,37127376,18000.0,18000.0, 60 months,14.31,421.73,C,C4,"10+ years",RENT,62000.0,Source Verified,"1/11/2014",Current,debt_consolidation,LA,31.27,Feb-76,14865.08,5882.76,Jan-16,421.73,INDIVIDUAL,0
11385982,13328144,7000.0,7000.0, 36 months,13.53,237.65,B,B5,"10+ years",RENT,67000.0,Verified,"1/2/2014",Current,debt_consolidation,NY,5.32,Apr-82,2858.71,5465.95,Jan-16,237.65,INDIVIDUAL,0
40551458,43416223,12250.0,12250.0, 36 months,8.67,387.67,B,B1,"4 years",RENT,74000.0,Verified,"1/2/2015",Current,debt_consolidation,NY,3.5,Oct-03,8697.07,4388.2,Jan-16,400.0,INDIVIDUAL,0
55228916,58809645,9600.0,9600.0, 36 months,9.99,309.72,B,B3,"4 years",RENT,50000.0,Not Verified,"1/7/2015",Current,debt_consolidation,NY,10.37,Feb-03,8192.18,1852.99,Jan-16,309.72,INDIVIDUAL,0
6156148,7638276,15500.0,15500.0, 36 months,15.88,544.02,C,C4,"10+ years",RENT,105000.0,Not Verified,"1/7/2013",Fully Paid,credit_card,NY,12.71,Dec-96,0.0,15905.55,Sep-13,15363.15,INDIVIDUAL,0
10087930,11939625,6000.0,6000.0, 36 months,13.53,203.7,B,B5,"2 years",RENT,34000.0,Verified,"1/12/2013",Current,debt_consolidation,TX,20.76,Mar-02,2274.89,4887.85,Jan-16,203.7,INDIVIDUAL,0
1340116,1584499,7000.0,7000.0, 36 months,12.12,232.91,B,B3,"1 year",RENT,75000.0,Source Verified,"1/6/2012",Fully Paid,debt_consolidation,CA,26.51,Oct-00,0.0,8382.912017,Jun-15,237.46,INDIVIDUAL,0
61542157,65660970,2700.0,2700.0, 36 months,6.89,83.24,A,A3,"5 years",RENT,53000.0,Verified,"1/10/2015",Fully Paid,medical,FL,22.17,Sep-05,0.0,2727.85,Dec-15,2650.82,INDIVIDUAL,0
43759902,46786647,22000.0,22000.0, 60 months,20.49,588.88,E,E4,"10+ years",RENT,44171.5,Verified,"1/4/2015",Current,medical,VA,19.23,Dec-94,20188.66,4686.0,Dec-15,588.88,INDIVIDUAL,0
211283,211268,2400.0,2400.0, 36 months,14.25,82.32,E,E2,< 1 year,RENT,60456.0,Not Verified,"1/1/2008",Does not meet the credit policy. Status:Fully Paid,credit_card,TN,22.93,May-91,0.0,2962.1,Jan-11,88.45,INDIVIDUAL,0
60984749,65026603,35000.0,35000.0, 60 months,25.78,1043.37,F,F5,"5 years",MORTGAGE,146000.0,Source Verified,"1/10/2015",Current,debt_consolidation,ND,12.9,May-00,34106.72,3029.85,Jan-16,1043.37,INDIVIDUAL,0
